X1,X2,X3,X4,X5,X6,X7,X8,Y1,Y2
-62.15539876587037,562.8075326947949,307.48578546071184,136.62810815727366,6.714974553121972,2,0.249762133446302,5,29.75238168720232,27.900395700370332
-62.139740193623794,611.917977863859,301.24518640143873,150.9761820325475,7.4219482632141265,3,0.2502830118552216,5,28.90139885740304,29.296623522497416
-62.46257316989891,566.6150379507706,271.65662811119597,132.5009330149053,7.160245074746839,4,0.2501069993359285,5,28.17569557669922,34.11022929669722
-63.89267064308079,558.4134213534347,292.4862152627792,137.4207858907064,7.604587265008665,5,0.24908621725603636,5,29.47439973639308,33.37877924586442
-64.78103016472053,628.9109523969108,292.0057707261618,147.4351844868084,6.641359454034237,2,0.24677587047973604,5,25.430029500126157,26.85434078360292
-65.06303495073931,577.6904846739338,325.0081078150916,158.4861213337744,7.386398534984146,3,0.25073049795405716,5,25.29279164757348,25.946319385666946
-64.36184512143468,651.9665447829294,337.24371169750606,136.15386115907918,6.416751643236698,4,0.2508069613492003,5,24.340188597616425,29.448769660097984
-65.45701228462772,582.236620780707,327.43752905574553,146.4052972768003,7.5068658675543105,5,0.2511988977133937,5,25.415396191223333,28.0920045113008
-67.0518744358541,647.7327188428743,333.0063180815206,133.08362482237408,7.117701783280781,2,0.2524598587309848,5,39.88957732286244,37.368426410846276
-67.47639227747396,618.2794995633025,315.7897531382793,137.70551172011236,7.694329923401732,3,0.2515235061013103,5,39.50757178750922,36.176972020122925
-66.00353082583929,679.8823863550268,318.999860643929,144.77980361978396,7.681359619996622,4,0.25235469945124506,5,38.93130893100328,45.25066943528817
-67.91288816721539,594.4785390716368,309.65734786254967,139.64913457996605,6.98157389395799,5,0.25378981320529437,5,38.739745053745246,43.81832705704412
-70.55998909469719,725.7223143031424,377.9413656613322,117.16855237589408,7.361003001045049,2,0.24924836110181287,5,35.69918540679332,37.326528597958614
-70.78534107199091,661.2761718981301,442.7897154612071,113.80386374437994,7.320641296243533,3,0.24401118543222391,5,36.92452244798029,36.76451642654904
-70.76629649585063,674.1002503284654,430.1558260033069,128.28554102286552,7.580395873755231,4,0.25069059015025147,5,36.00162488829891,36.02230119183124
-69.10779340923119,689.8726814738483,392.17760421564344,132.06235805679722,7.389788802337151,5,0.25051202453413185,5,36.70017679283158,35.95029534011227
-73.41914278277278,732.2580237120823,238.13948128250587,227.3254749319154,3.7900392179153997,2,0.2546592214159557,5,11.697411524438813,14.14618287863456
-73.67250919905258,648.5377804081619,257.8808384898618,203.17172971937663,3.4417220701504374,3,0.2502110744085848,5,11.944368147036284,14.508741206752521
-72.87193063002148,651.7381731904127,268.4500632168668,239.48033359454863,3.588349592972473,4,0.24941962984854518,5,11.833874250789961,15.127446880675846
-74.57169182527487,685.768863305282,220.64127385479983,199.23865676990408,3.4331337151519765,5,0.25151648082836214,5,12.07842452621612,13.9196726021712
-75.957518207838,641.5208887060352,271.1457695715029,213.32096290736942,3.631809214284364,2,0.25044568356301633,5,12.3068499350712,15.481687796215297
-76.04773030549316,753.8527236633298,287.50613537541705,225.5759100755829,3.2330000526204667,3,0.24921963269749625,5,12.247552200129752,15.068955813159851
-75.02046275110042,697.918068074503,242.69116270621234,222.85773212014416,3.5911392861460163,4,0.2452378306381668,5,11.987428246075629,15.451379196803172
-74.68031501865669,653.2738480072283,270.3342458333116,201.56380589826455,3.4403532287349976,5,0.2504318593802193,5,12.527421977963197,14.537247460728413
-77.36937245336622,717.8205921290396,296.3923203800598,201.2732431039589,3.312314963753685,2,0.24765542873289995,5,12.581256586050936,15.10834720979705
-78.22746048798108,709.9479030752736,317.8030471582371,224.60733843065842,3.8451988697898094,3,0.24947317815636133,5,12.277304867759797,15.229054598336848
-79.08447235926629,791.082860792843,272.63971048042725,204.86885944924867,3.2733349515433128,4,0.24983985345484025,5,12.068201302225107,15.148835804579889
-78.26722274069577,758.8564289895427,286.3569191122594,225.37071208997958,3.2309330450750804,5,0.2475945126657682,5,12.12682680540451,15.26274539787281
-80.64150236704134,806.7459263637597,318.8748682695887,209.3516264528816,3.17428903953309,2,0.25298704126934474,5,12.844904970113207,16.04481361388739
-80.75455498618086,738.9124499536292,322.5696356517146,222.41653529422888,3.7255167529200115,3,0.2503383586245672,5,13.00444352490006,16.086050280729935
-81.34873807604735,803.2313528928959,308.1330113190424,238.75486084187966,3.1672857868530846,4,0.24248230472441723,5,12.58568089856939,15.996824803947549
-80.7289263157644,694.6054131336847,287.6906740541304,205.70218387585308,3.5209460563285915,5,0.2491872145341082,5,13.041789603297147,16.233212519880837
-83.72243433027148,777.0430204148513,311.35317918967854,225.25803587308363,3.7423485387521405,2,0.2504864945375684,5,16.818555352821885,20.055043667071754
-83.2990299161739,805.934928176001,324.6777436634873,221.03921281893957,3.642227666486413,3,0.24895169021983002,5,16.668129610477926,20.102152259707424
-83.76963974346734,799.6750157724347,371.0695103611103,236.90612425328592,3.3689544242762555,4,0.25013466007061613,5,17.03867001906912,20.09531171577864
-83.98915549975194,854.0151325610569,313.2985766321166,211.97991918948662,3.8389262733627025,5,0.2477594155775117,5,17.184391234410217,20.760954092822555
-85.69350180459733,781.5798231611662,368.919772861958,237.74600795538595,3.672733438447236,2,0.25289828255057756,5,13.595772711060189,15.797495255869466
-85.76050993148031,846.469277486179,383.9843623938122,203.37276899211483,3.5348748936209207,3,0.24971210423537887,5,13.89593767397505,14.646323876323914
-86.5425790355017,772.2448368353904,384.3943940511815,239.7754017360196,3.7512115569658615,4,0.24672949276716188,5,14.29204325325442,14.559603994557548
-87.23900783620634,809.0169108107921,352.5969384464121,219.67547908070654,3.747208238879223,5,0.2536004875564618,5,13.715097830341552,14.670610073731467
-53.985053862647725,533.0813665783614,280.7380219636298,109.6059805884119,6.4449011878778535,2,0.39896232918251506,1,32.004336280535036,33.60155721267695
-55.07285495446423,523.2564491365486,312.7949734170965,117.63363712994403,6.9044677349234345,3,0.40403655866892874,1,32.39954153594573,33.394508274682984
-55.34593606955884,548.4372931328039,314.0057414805314,118.34371915193744,7.049483507777446,4,0.4040163741365396,1,32.409862466618996,32.95682769753608
-55.65340596612134,481.8725127940008,296.98892357734815,106.06006807267941,7.307345889863786,5,0.4009044838893725,1,31.86437631107135,33.090182741539465
-59.88023421719335,608.0220232583641,294.00883494525453,119.14179309088036,6.516583399825686,2,0.4021997759326873,1,36.824010831880315,39.26866187679534
-59.20972910426363,576.2329049584929,299.93931238400955,132.94914105535358,6.469459083100366,3,0.39815545935888674,1,37.3365647332219,36.5465245071126
-59.33685054986974,516.0627770640748,346.3133127089342,122.77521781213159,7.193794332296927,4,0.39788575462554365,1,36.91115091476592,35.8189408736639
-59.069161534193164,616.3200892775639,304.28336487447535,120.09321295039193,6.30407302048159,5,0.4023212987192472,1,35.94221591672115,41.319606120730185
-63.12895567385983,620.5924497204472,315.39031956457876,138.99173071768817,7.404009012060518,2,0.39914189665802263,1,31.713597069139244,35.98641605489256
-61.647892816979,639.9034957079859,290.89387859149963,136.17517819142634,7.01208228817837,3,0.39924299780364114,1,32.153152623941274,30.819941290026737
-61.84039962289727,558.6950104526805,322.6063725284649,157.56587984002613,6.931778913976893,4,0.39988039779105744,1,31.977395651745468,31.8868194586341
-62.56172363064945,529.4156239369394,318.10903458105184,154.0521690822843,6.65999141760444,5,0.4019961546095309,1,31.342000770391877,36.00643757708801
-64.65987755272401,641.8803588320724,326.73745387420405,138.5029361833406,7.448668892191455,2,0.39682151729938153,1,28.886828601148054,31.573057198634654
-64.73909859346048,626.5719563373203,348.35208306639703,141.80355374107074,6.811376538236055,3,0.40033793764731257,1,29.688045936674847,29.49141665247087
-64.9108979624834,562.7591793269889,314.91043859209555,155.32316134168772,7.077891628753445,4,0.40317184069975043,1,29.51371915430979,29.290464746372287
-65.8720715965257,569.5605480283323,305.0348816369233,148.1284076201981,7.067121998272734,5,0.3952909548394857,1,28.252023276865128,33.496019441345574
-67.95799099494867,697.3175313772265,352.52665062699907,161.32329669689838,6.917870786853794,2,0.40003716549447527,1,41.77302808160584,45.29713039844038
-68.2342420405058,619.0997110244729,337.3923369674483,140.70915978513455,7.1349731909240655,3,0.3962630254112151,1,42.790427451809364,39.351362003291726
-66.7053630902284,600.0673721274699,318.13751536759884,153.21506322651405,6.947546961380678,4,0.4017877326639909,1,42.919844786994794,37.71394930685885
-66.50805813180177,694.7908377233273,353.1722532451191,159.93765433102072,6.537983738703854,5,0.3970038852730522,1,41.70111984727938,46.62773597497116
-71.47606912608443,642.5797959385743,444.37535408414175,127.85005883246191,6.986248023241556,2,0.3984120934324567,1,40.3364033134364,39.4678181045898
-70.15561789785271,691.034502609925,414.4320436970852,131.09394196174435,7.58219825179474,3,0.4038655329799843,1,39.94502373037709,40.90225063017694
-69.77116699292957,704.2227227052263,393.10691329576446,121.77036690493512,6.462587958683914,4,0.3975547363219071,1,40.815767843638376,40.53315175578498
-69.94382751852577,676.8133411205056,385.84165202532813,115.0686894542827,7.512938663894393,5,0.40163706850289904,1,40.13111549874469,39.574835544718724
-74.57247922491804,730.4321026365265,246.63499726303027,240.46252428787108,3.4108890865456796,2,0.3990927962147356,1,14.846894579922173,16.97847913940297
-72.99319906678514,705.3484360106881,268.1646404849879,206.15716617309863,3.725205059636288,3,0.399645937597507,1,14.636522884829036,17.480369712820035
-73.82838086755828,752.3441705502911,251.68061891471956,207.55589072093767,3.7418050938615135,4,0.39760875818840574,1,14.537126271868004,17.0385522641196
-73.21824712943446,664.2562440429065,236.1234649464005,240.8150352895608,3.6421532656869284,5,0.3989947494844345,1,14.635460130616737,17.148731127460625
-75.47538751377631,651.3003873520424,284.44496810423954,235.95437624487906,3.565104290766688,2,0.3975459588130681,1,14.374034928991646,17.098439961813618
-76.13769191167854,779.7107848576276,282.24656768533697,216.31187077703373,3.6193968169260566,3,0.4021042440244801,1,14.73735976672147,17.56166155093569
-76.41044838186701,734.8625772660662,247.20075191327487,219.89680899338873,3.6797869363272246,4,0.4026334176656736,1,14.95122024770094,17.400829066363915
-75.96272658505127,713.8687824012542,275.22769849154014,233.5346481804336,3.5346781376369862,5,0.3982287068904153,1,14.269088818043917,17.29384954716858
-76.91300887352821,728.8474528949115,293.20154877253725,241.0510953412648,3.7341497755205615,2,0.398424447788492,1,14.30842558074367,16.03965231599082
-78.38806917375545,676.3462460902834,279.7613685436747,202.72010307606914,3.8086067748686863,3,0.40426307061696937,1,14.90739828093778,17.115724461006927
-78.08360443221291,743.0482532496053,277.42486467823903,219.13286465701802,3.7604520909162034,4,0.4020219892772506,1,14.471731802521363,16.75422723333665
-77.00123965859953,671.5344157058689,286.8523434527512,215.56843224325314,3.585513004246665,5,0.4008912538812908,1,14.336682436411575,17.026633177211252
-79.72251334867065,783.0263187078648,329.23141803982,209.43282474850886,3.364011176274793,2,0.3962169004412167,1,15.434980233630874,18.003079387111896
-80.41640509633298,822.6011113849461,303.29121249818496,207.67565743605508,3.327824404675339,3,0.4017191991185255,1,15.107028792724355,17.750912227643138
-81.30745933419186,834.8350659221381,291.5357075563554,236.63177694850117,3.772643124227322,4,0.39807480916653254,1,15.189082790241057,17.98439402787444
-82.46356665349978,824.6896869922201,337.25222487623364,232.34709062576624,3.608224953891934,5,0.3986214570982215,1,15.591658904869877,17.921300134270776
-82.59954693051681,822.8926962103963,349.964040875513,213.13165461977897,3.7641991669266908,2,0.4017381409701673,1,19.493338762190064,22.887617207472722
-82.6387766167264,736.0199219956563,334.3810910519969,215.4743145145548,3.654579001498727,3,0.40163892173849824,1,19.561909024216234,22.704509658677654
-82.96212812146281,824.3638481290963,319.0073197158384,202.14895760475957,3.4465883541144153,4,0.4010984977894123,1,19.430155341745916,22.892819977176003
-82.15274525768814,843.9842831173208,362.5108537228778,218.52486735610188,3.5792720058954886,5,0.40078083368653955,1,19.34899661924198,22.92133702488177
-86.98644078709383,849.3211169768047,391.6347663576836,208.18274602040887,3.1718069735149044,2,0.40165610925495954,1,14.82806420912938,16.67110576525604
-87.71031176372594,797.9653170927957,354.7489993102513,199.81764514084426,3.672451132580494,3,0.3997532036821644,1,17.309304920499766,17.43383195096351
-87.05700214007179,731.4790033249674,394.53420456377165,236.6686722437155,3.836967895240074,4,0.4002067168599481,1,16.87078231765962,17.09990596034329
-86.04051090895334,875.2217221467438,357.1037517860351,232.2311072183315,3.221226797629583,5,0.3972678919589595,1,16.895805981764795,17.17664517855907
-53.66712961135243,518.4415887447572,314.1747727252551,105.02924130875675,7.326508397167219,2,0.40012497135110836,2,33.06045119374613,32.75637458306652
-54.08816412120022,532.2999013367619,305.91455766962156,103.81235750884792,7.428670276438121,3,0.4010946759648793,2,32.856899018981856,33.51279264969819
-55.07145844588148,488.265350949277,268.4574511289104,103.75191814616294,7.282313844644353,4,0.39474712383757915,2,32.09436469153175,33.725849146126265
-52.919668247668355,509.2768396615606,322.7656917336211,106.79351965612283,7.519932985752881,5,0.3943756632340081,2,32.717894465415874,33.855369182673726
-60.482967720933246,565.5908356782522,338.204804277379,123.34114607064097,6.901324023598205,2,0.40441016852820355,2,35.82380175446754,38.55292765419446
-59.57786409514791,596.1950727880393,303.2885330626285,114.6370880306415,6.461410443448437,3,0.39977645585990335,2,36.74347636852717,35.32448701905241
-59.61533810632555,536.4609882696818,313.7932805950461,113.38827189352288,6.754757887463655,4,0.4024483842437471,2,36.03216733920594,35.36241178452323
-59.31631475991678,610.5575158447828,301.2747208641482,111.41110682999056,6.480149385439555,5,0.39902768221318924,2,35.61280455261864,40.52911447795316
